input,name,address,lat,long
"94 Wegman Pkwy, Jersey City, New Jersey 07305",94 Wegman Pkwy,"94 Wegman Pkwy, Jersey City, NJ 07305, USA",40.70403260000001,-74.0810253
"51-A Bayview Ave, Jersey City, New Jersey 07305",51A Bayview Ave,"51A Bayview Ave, Jersey City, NJ 07305, USA",40.703641,-74.07851300000002
"118 Jewit Ave, Ave 46, Jersey City, New Jersey 07304",NA,NA,NA,NA
"99 Old Bergen Rd Apt 2, Jersey City, New Jersey 07305",99 Old Bergen Rd #2,"99 Old Bergen Rd #2, Jersey City, NJ 07305, USA",40.693131,-74.0963518
"128 Armstrong Ave, Jersey City, New Jersey 07305",128 Armstrong Ave,"128 Armstrong Ave, Jersey City, NJ 07305, USA",40.7021125,-74.0857748
"230 Clinton Ave, Apt 2, Jersey City, New Jersey 07304",230 Clinton Ave #2,"230 Clinton Ave #2, Jersey City, NJ 07304, USA",40.7197818,-74.0801075
"59 BOOREAM AVENUE, APT. 2, Jersey City, New Jersey 07307",59 Booraem Ave #2,"59 Booraem Ave #2, Jersey City, NJ 07307, USA",40.739344,-74.049362
"10 HURON AVE #2L, Jersey City, New Jersey 07306",NA,NA,NA,NA
"1761 JFK BLVD #3, Jersey City, New Jersey 07305",NA,NA,NA,NA
"144 PLD BERGEN RD # B6, Jersey City, New Jersey 07305",NA,NA,NA,NA
"260 PEARSALL AVE, Jersey City, New Jersey 07305",260 Pearsall Ave,"260 Pearsall Ave, Jersey City, NJ 07305, USA",40.6985914,-74.09701489999999
"110 FULTON AVE, Jersey City, New Jersey 07305",110 Fulton Ave,"110 Fulton Ave, Jersey City, NJ 07305, USA",40.702804,-74.0836004
"65 RIVERVIEW RD, Jersey City, New Jersey 07305",65 Riverview Rd,"65 Riverview Rd, Jersey City, NJ 07305, USA",40.7001678,-74.1032346
"50 FISK ST, Jersey City, New Jersey 07305",50 Fisk St,"50 Fisk St, Jersey City, NJ 07305, USA",40.7139501,-74.0924515
"121 CARTER AVE, Jersey City, New Jersey 07305",121 Cator Ave,"121 Cator Ave, Jersey City, NJ 07305, USA",40.6965947,-74.09045789999999
"314 NEPTUNE AVE, Jersey City, New Jersey 07305",314 Neptune Ave,"314 Neptune Ave, Jersey City, NJ 07305, USA",40.6988509,-74.1002635
"83 NEPRUNE AVE, Jersey City, New Jersey 07305",83 Neptune Ave,"83 Neptune Ave, Jersey City, NJ 07305, USA",40.691428,-74.0946196
"14 WEGMAN COURT, Jersey City, New Jersey 07305",14 Wegman Ct,"14 Wegman Ct, Jersey City, NJ 07305, USA",40.700669,-74.077967
"250 NEPTUNE AVE, Jersey City, New Jersey 07305",250 Neptune Ave,"250 Neptune Ave, Jersey City, NJ 07305, USA",40.69694690000001,-74.09868050000001
"30 GRIECO DR, Jersey City, New Jersey 07305",30 Grieco Dr,"30 Grieco Dr, Jersey City, NJ 07305, USA",40.701453,-74.0969942
"360 CARTOR AVE APT #1, Jersey City, New Jersey 07305",NA,NA,NA,NA
"203 HARRISON AVE #2, Jersey City, New Jersey 07304",NA,NA,NA,NA
"47 BERGEN AVE, Jersey City, New Jersey 07305",47 Bergen Ave,"47 Bergen Ave, Jersey City, NJ 07305, USA",40.7051387,-74.088597
"29 High Street, Jersey City, New Jersey 07305",29 High St,"29 High St, Jersey City, NJ 07306, USA",40.7283791,-74.06110819999999
"251 Clendenny Ave Apt 1, Jersey City, New Jersey 07304",251 Clendenny Ave #1,"251 Clendenny Ave #1, Jersey City, NJ 07304, USA",40.7212684,-74.08845930000001
"30 Reservoir Ave, Jersey City, New Jersey 07307",30 Reservoir Ave,"30 Reservoir Ave, Jersey City, NJ 07307, USA",40.7388623,-74.0491409
"11 Spring St, Jersey City, New Jersey 07305",11 Spring St,"11 Spring St, Jersey City, NJ 07305, USA",40.7060903,-74.0975449
"45 Montrose Ave, Jersey City, New Jersey 07307",45 Montrose Ave,"45 Montrose Ave, Jersey City, NJ 07307, USA",40.7440282,-74.0562405
"151 Audubon Ave, Jersey City, New Jersey 07305",151 Audubon Ave,"151 Audubon Ave, Jersey City, NJ 07305, USA",40.7106189,-74.0914993
"129 Oxford Ave, Jersey City, New Jersey 07304",129 Oxford Ave,"129 Oxford Ave, Jersey City, NJ 07304, USA",40.719423,-74.081002
"1885 JFK Blvd, Jersey City, New Jersey 07305",1885 John F. Kennedy Blvd,"1885 John F. Kennedy Blvd, Jersey City, NJ 07305, USA",40.70473399999999,-74.0903866
"256 Gates Ave, Jersey City, New Jersey 07305",256 Gates Ave,"256 Gates Ave, Jersey City, NJ 07305, USA",40.6962761,-74.100298
"2 Howard Place, Jersey City, New Jersey 07306",2 Howard Pl,"2 Howard Pl, Jersey City, NJ 07306, USA",40.7216956,-74.06629420000002
"225 Bartholdi Ave, Jersey City, New Jersey 07305",225 Bartholdi Ave,"225 Bartholdi Ave, Jersey City, NJ 07305, USA",40.6994913,-74.09932289999999
"74 Vanreypen St, Jersey City, New Jersey 07306",74 Van Reypen St,"74 Van Reypen St, Jersey City, NJ 07306, USA",40.7296273,-74.06748739999999
"2252 JFK Blvd, Jersey City, New Jersey 07304",2252 John F. Kennedy Blvd,"2252 John F. Kennedy Blvd, Union City, NJ 07087, USA",40.715509,-74.081756
"38 Broadman Parkway, Jersey City, New Jersey 07305",38 Broadman Pkwy,"38 Broadman Pkwy, Jersey City, NJ 07305, USA",40.7120922,-74.0866697
"74 Randolph Ave, Jersey City, New Jersey 07305",74 Randolph Ave,"74 Randolph Ave, Jersey City, NJ 07305, USA",40.706349,-74.07434599999999
"27 Elizabeth St., Jersey City, New Jersey 07306",27 Elizabeth St,"27 Elizabeth St, Jersey City, NJ 07306, USA",40.7273451,-74.0585037
"28 Laidlaw Ave, Jersey City, New Jersey 07306",28 Laidlaw Ave,"28 Laidlaw Ave, Jersey City, NJ 07306, USA",40.7360946,-74.0508761
"113 Waverly St, Jersey City, New Jersey 07306",113 Waverly St,"113 Waverly St, Jersey City, NJ 07306, USA",40.7388317,-74.05366510000002
"179A Lincoln St, Apt 1, Jersey City, New Jersey 07307",179A Lincoln St #1,"179A Lincoln St #1, Jersey City, NJ 07307, USA",40.7496515,-74.0575284
"429 Palisade Ave, Apt 2, Jersey City, New Jersey 07307",429 Palisade Ave #2,"429 Palisade Ave #2, Jersey City, NJ 07307, USA",40.7433877,-74.0449142
"196 Hutton St, Jersey City, New Jersey 07307",196 Hutton St,"196 Hutton St, Jersey City, NJ 07307, USA",40.74650099999999,-74.0543127
"161 North St, Jersey City, New Jersey 07307",161 North St,"161 North St, Jersey City, NJ 07307, USA",40.7532767,-74.0484869
"70 Pearsall Ave, Jersey City, New Jersey 07305",70 Pearsall Ave,"70 Pearsall Ave, Jersey City, NJ 07305, USA",40.6926069,-74.09180909999999
"67 Linden St Apt 1, Jersey City, New Jersey 07307",67 Linden Ave #1,"67 Linden Ave #1, Jersey City, NJ 07305, USA",40.693806,-74.0906504
"158 Columbia Ave, Jersey City, New Jersey 07307",158 Columbia Ave,"158 Columbia Ave, Jersey City, NJ 07307, USA",40.7535217,-74.05315689999999
"105 Sherman Pl, Jersey City, New Jersey 07307",105 Sherman Pl,"105 Sherman Pl, Jersey City, NJ 07307, USA",40.7453689,-74.05560059999999
"25 River South  Apt 708, Jersey City, New Jersey 07310",25 River Dr S #708,"25 River Dr S #708, Jersey City, NJ 07310, USA",40.7270924,-74.03260569999999
"244 Sip Ave Apt 1R, Jersey City, New Jersey 07306",244 Sip Ave #1r,"244 Sip Ave #1r, Jersey City, NJ 07306, USA",40.7323984,-74.0712506
"208 8th St, Jersey City, New Jersey 07302",208 8th St,"208 8th St, Jersey City, NJ 07302, USA",40.7268357,-74.04260040000001
"55 River Drive Apt 1502, Jersey City, New Jersey 07310",55 River Dr S #1502,"55 River Dr S #1502, Jersey City, NJ 07310, USA",40.7286857,-74.0328122
"300 Coles St  Apt 2203, Jersey City, New Jersey 07310",300 Coles St #2203,"300 Coles St #2203, Jersey City, NJ 07310, USA",40.7343839,-74.0455265
"329 Palisade Ave Apt 7, Jersey City, New Jersey 07306",329 Palisade Ave APT 7,"329 Palisade Ave APT 7, Jersey City, NJ 07307, USA",40.74013679999999,-74.0471164
"430 Ogden Ave  Apt 5, Jersey City, New Jersey 07307",430 Ogden Ave APT 5,"430 Ogden Ave APT 5, Jersey City, NJ 07307, USA",40.7480731,-74.0404767
"76 Manhattan Ave Apt 4, Jersey City, New Jersey 07307",76 Manhattan Ave #4,"76 Manhattan Ave #4, Jersey City, NJ 07307, USA",40.7432338,-74.0519741
"110 River Drive Apt 503, Jersey City, New Jersey 07310",110 River Dr S #503,"110 River Dr S #503, Jersey City, NJ 07310, USA",40.7288969,-74.03175569999999
"62 Booream Ave Apt 1, Jersey City, New Jersey 07307",62 Booraem Ave #1,"62 Booraem Ave #1, Jersey City, NJ 07307, USA",40.73971299999999,-74.04912399999999
"12 Holmes Ave 2nd Fl, Jersey City, New Jersey 07306",12 Holmes Ave 2nd Fl,"12 Holmes Ave 2nd Fl, Jersey City, NJ 07306, USA",40.7326858,-74.0762987
"201 Saint Paul's Ave Apt 7G, Jersey City, New Jersey 07306",201 St Pauls Ave #7g,"201 St Pauls Ave #7g, Jersey City, NJ 07306, USA",40.7367358,-74.06025919999999
"105 Greene Street #1903, Jersey City, New Jersey 07302",NA,NA,NA,NA
"300 Communipaw Ave #232, Jersey City, New Jersey 07304",NA,NA,NA,NA
"61-63 Sussex St Apt 3, Jersey City, New Jersey 07302",NA,NA,NA,NA
"121 Grand St Apt 2, Jersey City, New Jersey 07302",121 Grand St #2,"121 Grand St #2, Jersey City, NJ 07302, USA",40.7153383,-74.0392273
"319 Pacific Ave Apt 1, Jersey City, New Jersey 07304",319 Pacific Ave #1,"319 Pacific Ave #1, Jersey City, NJ 07304, USA",40.7120962,-74.06228109999999
"31 RIVER COURT #322, Jersey City, New Jersey 07310",NA,NA,NA,NA
"213 NEPTUNE AVENUE APT 2, Jersey City, New Jersey 07305",213 Neptune Ave #2,"213 Neptune Ave #2, Jersey City, NJ 07305, USA",40.695391,-74.09792340000001
"201 TONNELE AVENUE D1, Jersey City, New Jersey 07306",201 Tonnelle Ave d1,"201 Tonnelle Ave d1, Jersey City, NJ 07306, USA",40.737784,-74.06604180000001
"379 NEW LOOP, Jersey City, New Jersey 07302",379 New Loop,"379 New Loop, Jersey City, NJ 07302, USA",40.723653,-74.059654
"240 GRIFFITH STREET FLOOR 2, Jersey City, New Jersey 07307",240 Griffith St FLOOR 2,"240 Griffith St FLOOR 2, Jersey City, NJ 07307, USA",40.7476004,-74.0530216
"71 SYCAMORE ROAD, Jersey City, New Jersey 07305",71 Sycamore Rd,"71 Sycamore Rd, Jersey City, NJ 07305, USA",40.6980997,-74.1019957
"394 EGE AVENUE APT 2, Jersey City, New Jersey 07304",394 Ege Ave #2,"394 Ege Ave #2, Jersey City, NJ 07304, USA",40.719416,-74.09148789999999
"347 WALDRON AVENUE, Jersey City, New Jersey 07305",NA,NA,NA,NA
"86 HAUGE STREET APT 2, Jersey City, New Jersey 07307",86 Hague St #2,"86 Hague St #2, Jersey City, NJ 07307, USA",40.7572584,-74.0471153
"131 DUDLEY STREET APT 104, Jersey City, New Jersey 07302",131 Dudley St #104,"131 Dudley St #104, Jersey City, NJ 07302, USA",40.7124693,-74.0402739
"320 OLD BERGEN ROAD, Jersey City, New Jersey 07305",320 Old Bergen Rd,"320 Old Bergen Rd, Jersey City, NJ 07305, USA",40.7009481,-74.0920385
"143 MORGAN STREET APT 2D, Jersey City, New Jersey 07302",143 Morgan St #2d,"143 Morgan St #2d, Jersey City, NJ 07302, USA",40.7197856,-74.0397891
"236 BOYD AVENUE APT 2, Jersey City, New Jersey 07304",236 Boyd Ave #2,"236 Boyd Ave #2, Jersey City, NJ 07304, USA",40.7198153,-74.08904439999999
"51 WESTERN AVENUE APT 1, Jersey City, New Jersey 07307",51 Western Ave #1,"51 Western Ave #1, Jersey City, NJ 07307, USA",40.7483226,-74.06041979999999
"59 PAMRAPO AVENUE, Jersey City, New Jersey 07305",59 Pamrapo Ave,"59 Pamrapo Ave, Jersey City, NJ 07305, USA",40.6919923,-74.0995179
"315 ARMSTRONG AVENUE APT 2, Jersey City, New Jersey 07305",315 Armstrong Ave #2,"315 Armstrong Ave #2, Jersey City, NJ 07305, USA",40.7063017,-74.0925318
"100 MONTGOMERY ST APT 8M, Jersey City, New Jersey 07302",100 Montgomery St #8m,"100 Montgomery St #8m, Jersey City, NJ 07302, USA",40.7171519,-74.03804509999999
"10 HURON AVENUE APT 14L, Jersey City, New Jersey 07306",10 Huron Ave #14l,"10 Huron Ave #14l, Jersey City, NJ 07306, USA",40.7361598,-74.0617647
"21 1/2 WALLIS AVENUE APT 2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"75 MAGNOLIA AVENUE APT 2, Jersey City, New Jersey 07306",75 Magnolia Ave #2,"75 Magnolia Ave #2, Jersey City, NJ 07306, USA",40.7296853,-74.0578487
"285 GARFIELD AVENUE APT 2, Jersey City, New Jersey 07305",285 Garfield Ave #2,"285 Garfield Ave #2, Jersey City, NJ 07305, USA",40.6935655,-74.0895606
"280 MARIN BLVD APT 215, Jersey City, New Jersey 07302",280 Marin Blvd #215,"280 Marin Blvd #215, Jersey City, NJ 07302, USA",40.718384,-74.0413497
"193 ACADEMY STREET, Jersey City, New Jersey 07306",193 Academy St,"193 Academy St, Jersey City, NJ 07306, USA",40.72714999999999,-74.06315599999999
"70 TONNELE AVENUE APT B1, Jersey City, New Jersey 07306",70 Tonnelle Ave b1,"70 Tonnelle Ave b1, Jersey City, NJ 07306, USA",40.73297000000001,-74.066932
"9 HENRY STREET 1ST FLOOR, Jersey City, New Jersey 07306",9 Henry St 1ST FLOOR,"9 Henry St 1ST FLOOR, Jersey City, NJ 07306, USA",40.7278677,-74.05660619999999
"7 SAINT PAULS AVENUE APT 8, Jersey City, New Jersey 07306",7 St Pauls Ave #8,"7 St Pauls Ave #8, Jersey City, NJ 07306, USA",40.7334559,-74.051575
"2077 JFK BLVD, Jersey City, New Jersey 07305",2077 John F. Kennedy Blvd,"2077 John F. Kennedy Blvd, Jersey City, NJ 07305, USA",40.710258,-74.0857863
"402 UNION STREET, Jersey City, New Jersey 07304",402 Union St,"402 Union St, Jersey City, NJ 07304, USA",40.719916,-74.086052
"76 LAKE STREET APT 2, Jersey City, New Jersey 07306",76 Lake St #2,"76 Lake St #2, Jersey City, NJ 07306, USA",40.7431402,-74.058171
"163 BOYD AVENUE, Jersey City, New Jersey 07304",163 Boyd Ave,"163 Boyd Ave, Jersey City, NJ 07304, USA",40.7180205,-74.0864517
"16 CLIFF STREET, Jersey City, New Jersey 07306",16 Cliff St,"16 Cliff St, Jersey City, NJ 07306, USA",40.74320669999999,-74.0602821
"2 2ND STREET APT 1402, Jersey City, New Jersey 07302",2 2nd St APT 1402,"2 2nd St APT 1402, Jersey City, NJ 07302, USA",40.7217772,-74.0315182
"192 HUTTON STREET APT 2, Jersey City, New Jersey 07307",192 Hutton St #2,"192 Hutton St #2, Jersey City, NJ 07307, USA",40.7464317,-74.0541636
"29 BENTLEY AVENUE APT 201, Jersey City, New Jersey 07304",29 Bentley Ave #201,"29 Bentley Ave #201, Jersey City, NJ 07304, USA",40.7199877,-74.0756791
"154 BELMONT AVENUE APT 402, Jersey City, New Jersey 07304",154 Belmont Ave #402,"154 Belmont Ave #402, Jersey City, NJ 07304, USA",40.7215326,-74.0735741
"85 CLENDENNY AVENUE, Jersey City, New Jersey 07304",85 Clendenny Ave,"85 Clendenny Ave, Jersey City, NJ 07304, USA",40.7179754,-74.0815152
"147 WARNER AVENUE APT 2, Jersey City, New Jersey 07305",147 Warner Ave #2,"147 Warner Ave #2, Jersey City, NJ 07305, USA",40.7019848,-74.09148970000001
"119 STERLING AVENUE APT 3, Jersey City, New Jersey 07305",119 Sterling Ave #3,"119 Sterling Ave #3, Jersey City, NJ 07305, USA",40.7065904,-74.0934151
"46 GRIECO DRIVE APT 2, Jersey City, New Jersey 07305",46 Grieco Dr #2,"46 Grieco Dr #2, Jersey City, NJ 07305, USA",40.7023133,-74.0972123
"279 VIRGINIA AVENUE APT 2, Jersey City, New Jersey 07304",279 Virginia Ave #2,"279 Virginia Ave #2, Jersey City, NJ 07304, USA",40.717045,-74.0862452
"256 RANDOLPH AVENUE APT 1, Jersey City, New Jersey 07304",256 Randolph Ave #1,"256 Randolph Ave #1, Jersey City, NJ 07304, USA",40.7120205,-74.0700689
"377 MERCER LOOP, Jersey City, New Jersey 07302",377 Mercer Loop,"377 Mercer Loop, Jersey City, NJ 07302, USA",40.723584,-74.05969
"100 MONTGOMERY STREET APT 17H, Jersey City, New Jersey 07302",100 Montgomery St #17h,"100 Montgomery St #17h, Jersey City, NJ 07302, USA",40.7171519,-74.03804509999999
"577 PALISADE AVENUE APT 1, Jersey City, New Jersey 07307",577 Palisade Ave #1,"577 Palisade Ave #1, Jersey City, NJ 07307, USA",40.7482601,-74.0418923
"104 BIDWELL AVENUE, Jersey City, New Jersey 07305",104 Bidwell Ave,"104 Bidwell Ave, Jersey City, NJ 07305, USA",40.7047487,-74.08055499999999
"19 HAWTHORNE AVENUE, Jersey City, New Jersey 07306",19 Hawthorne Ave,"19 Hawthorne Ave, Jersey City, NJ 07306, USA",40.7323323,-74.07495639999999
"236 JEWETT AVENUE APT 10, Jersey City, New Jersey 07304",236 Jewett Ave #10,"236 Jewett Ave #10, Jersey City, NJ 07304, USA",40.7244924,-74.07637439999999
"127 NELSON AVENUE, Jersey City, New Jersey 07307",127 Nelson Ave,"127 Nelson Ave, Jersey City, NJ 07307, USA",40.7563624,-74.0505867
"173 VAN WINKLE AVENUE, Jersey City, New Jersey 07306",173 Van Winkle Ave,"173 Van Winkle Ave, Jersey City, NJ 07306, USA",40.73641569999999,-74.0670859
"313 STEGMAN PARKWAY, Jersey City, New Jersey 07305",313 Stegman Pkwy,"313 Stegman Pkwy, Jersey City, NJ 07305, USA",40.708301,-74.0893771
"148 SOUTH STREET APT 3, Jersey City, New Jersey 07307",148 South St #3,"148 South St #3, Jersey City, NJ 07307, USA",40.74991199999999,-74.0487163
"26 EMERSON AVENUE FLOOR 1, Jersey City, New Jersey 07306",26 Emerson Ave FLOOR 1,"26 Emerson Ave FLOOR 1, Jersey City, NJ 07306, USA",40.7336453,-74.07680350000001
"339 MERCER LOOP APT 2, Jersey City, New Jersey 07302",339 Mercer Loop #2,"339 Mercer Loop #2, Jersey City, NJ 07302, USA",40.7221819,-74.058072
"302 SUMMIT AVENUE 2ND FLOOR, Jersey City, New Jersey 07306",302 Summit Ave 2ND FLOOR,"302 Summit Ave 2ND FLOOR, Jersey City, NJ 07306, USA",40.7255384,-74.0641717
"96 BARTHOLDI AVENUE 2ND FLOOR, Jersey City, New Jersey 07305",96 Bartholdi Ave 2ND FLOOR,"96 Bartholdi Ave 2ND FLOOR, Jersey City, NJ 07305, USA",40.6959729,-74.0957438
"98 FREMONT STREET APT 936, Jersey City, New Jersey 07302",98 Fremont St #936,"98 Fremont St #936, Jersey City, NJ 07302, USA",40.7206448,-74.0592479
"20 LEWIS AVENUE, Jersey City, New Jersey 07306",20 Lewis Ave,"20 Lewis Ave, Jersey City, NJ 07306, USA",40.74048870000001,-74.0703492
"226 MCADOO AVENUE, Jersey City, New Jersey 07305",226 McAdoo Ave,"226 McAdoo Ave, Jersey City, NJ 07305, USA",40.7067966,-74.0965927
"375 STEGMAN PARKWAY, Jersey City, New Jersey 07305",375 Stegman Pkwy,"375 Stegman Pkwy, Jersey City, NJ 07305, USA",40.70959819999999,-74.0913846
"9 DEMPSEY COURT, Jersey City, New Jersey 07305",9 Dempsey Ct,"9 Dempsey Ct, Jersey City, NJ 07305, USA",40.7100388,-74.1054107
"11-15 LEXINGTON AVENUE APT 3E, Jersey City, New Jersey 07304",11-15 Lexington Ave #3e,"11-15 Lexington Ave #3e, Jersey City, NJ 07304, USA",40.7171708,-74.0780861
"128 HIGHLAND AVENUE FIRST FLOOR, Jersey City, New Jersey 07306",128 Highland Ave,"128 Highland Ave, Jersey City, NJ 07306, USA",40.7294191,-74.07230609999999
"132 BEACON AVENUE APT 2, Jersey City, New Jersey 07306",132 Beacon Ave #2,"132 Beacon Ave #2, Jersey City, NJ 07306, USA",40.7376993,-74.0556971
"280 MARIN BLVD APT 6T, Jersey City, New Jersey 07302",280 Marin Blvd #6t,"280 Marin Blvd #6t, Jersey City, NJ 07302, USA",40.718384,-74.0413497
"43 VAN WAGENEN AVENUE APT 3A, Jersey City, New Jersey 07306",43 Van Wagenen Ave #3a,"43 Van Wagenen Ave #3a, Jersey City, NJ 07306, USA",40.73172,-74.071105
"106 CLAREMONT AVENUE 1ST FLOOR, Jersey City, New Jersey 07305",106 Claremont Ave 1ST FLOOR,"106 Claremont Ave 1ST FLOOR, Jersey City, NJ 07305, USA",40.7086301,-74.0780769
"22 CHOPIN COURT, Jersey City, New Jersey 07302",22 Chopin Ct,"22 Chopin Ct, Jersey City, NJ 07302, USA",40.7223774,-74.0553943
"573 CENTRAL AVENUE APT 34, Jersey City, New Jersey 07307",573 Central Ave #34,"573 Central Ave #34, Jersey City, NJ 07307, USA",40.7542942,-74.04394300000001
"16 BLEECKER STREET APT 1, Jersey City, New Jersey 07307",16 Bleecker St #1,"16 Bleecker St #1, Jersey City, NJ 07307, USA",40.7501758,-74.0473738
"10 TERHUNE AVENUE, Jersey City, New Jersey 07305",10 Terhune Ave,"10 Terhune Ave, Jersey City, NJ 07305, USA",40.701728,-74.09318569999999
"34 CONDICT STREET, Jersey City, New Jersey 07306",34 Condict St,"34 Condict St, Jersey City, NJ 07306, USA",40.7271396,-74.07941919999999
"216.5 6TH STREET APT 3, Jersey City, New Jersey 07302",234-236 6th St Condo Association,"236 6th St, Jersey City, NJ 07302, United States",40.7255809,-74.0443102
"60 WEGMAN PARKWAY, Jersey City, New Jersey 07305",60-62 Wegman Pkwy,"60-62 Wegman Pkwy, Jersey City, NJ 07305, USA",40.7030328,-74.0796075
"347 STEGMAN PARKWAY, Jersey City, New Jersey 07305",347 Stegman Pkwy,"347 Stegman Pkwy, Jersey City, NJ 07305, USA",40.7091792,-74.0907422
"367 CATOR AVENUE 2ND FLOOR, Jersey City, New Jersey 07305",367 Cator Ave 2ND FLOOR,"367 Cator Ave 2ND FLOOR, Jersey City, NJ 07305, USA",40.7039195,-74.096673
"93 ROOSEVELT AVENUE APT 2R, Jersey City, New Jersey 07304",93 Roosevelt Ave #2r,"93 Roosevelt Ave #2r, Jersey City, NJ 07304, USA",40.721519,-74.0856
"232-234 CLINTON AVENUE APT 1, Jersey City, New Jersey 07304",232 Clinton Ave #1,"232 Clinton Ave #1, Jersey City, NJ 07304, USA",40.7197316,-74.0801577
"73 ZABRISKIE STREET APT 1, Jersey City, New Jersey 07307",73 Zabriskie St #1,"73 Zabriskie St #1, Jersey City, NJ 07307, USA",40.7465325,-74.05321420000001
"211 NUNDA AVENUE, Jersey City, New Jersey 07306",211 Nunda Ave,"211 Nunda Ave, Jersey City, NJ 07306, USA",40.7291722,-74.0795225
"90 ZABRISKI STREET GROUND FLOOR, Jersey City, New Jersey 07307",90 Zabriskie St,"90 Zabriskie St, Jersey City, NJ 07307, USA",40.7470361,-74.0536597
"752 COMMUNIPAW AVENUE APT 1, Jersey City, New Jersey 07304",752 Communipaw Ave #1,"752 Communipaw Ave #1, Jersey City, NJ 07304, USA",40.7202855,-74.0791416
"14 COTTONWOOD ST, Jersey City, New Jersey 07305",14 Cottonwood St,"14 Cottonwood St, Jersey City, NJ 07305, USA",40.707424,-74.102965
"97 WESTERN AVENUE, Jersey City, New Jersey 07307",97 Western Ave,"97 Western Ave, Jersey City, NJ 07307, USA",40.749808,-74.059456
"7 GRAY STREET APT 1, Jersey City, New Jersey 07302",7 Gray St #1,"7 Gray St #1, Jersey City, NJ 07306, USA",40.7248982,-74.0627145
"175 DUNCAN AVENUE THIRD FLOOR, Jersey City, New Jersey 07306",175 Duncan Ave,"175 Duncan Ave, Jersey City, NJ 07306, USA",40.7267066,-74.0771706
"1814 JFK BOULEVARD APT 2, Jersey City, New Jersey 07305",1814 John F. Kennedy Blvd #2,"1814 John F. Kennedy Blvd #2, Jersey City, NJ 07305, USA",40.70195260000001,-74.0917632
"270 CLENDENNY AVENUE FLOOR 1, Jersey City, New Jersey 07304",270 Clendenny Ave FLOOR 1,"270 Clendenny Ave FLOOR 1, Jersey City, NJ 07304, USA",40.7216225,-74.0885052
"82A SUBURBIA DRIVE, Jersey City, New Jersey 07305",82A Suburbia Dr,"82A Suburbia Dr, Jersey City, NJ 07305, USA",40.7036057,-74.0996581
"195 VIRGINIA AVENUE APT 2, Jersey City, New Jersey 07304",195 Virginia Ave #2,"195 Virginia Ave #2, Jersey City, NJ 07304, USA",40.715124,-74.0830896
"222 GRIFFITH STREET, Jersey City, New Jersey 07307",222 Griffith St,"222 Griffith St, Jersey City, NJ 07307, USA",40.7473294,-74.0522963
"201 TONNELLE AVENUE APT B2, Jersey City, New Jersey 07306",201 Tonnelle Ave b2,"201 Tonnelle Ave b2, Jersey City, NJ 07306, USA",40.737784,-74.06604180000001
"35 BEACON AVENUE APT 1, Jersey City, New Jersey 07306",35 Beacon Ave #1,"35 Beacon Ave #1, Jersey City, NJ 07306, USA",40.735221,-74.0519497
"182 BEACON AVENUE, Jersey City, New Jersey 07306",182 Beacon Ave,"182 Beacon Ave, Jersey City, NJ 07306, USA",40.7386863,-74.0575284
"263 GRIFFITH ST, Jersey City, New Jersey 07307",263 Griffith St,"263 Griffith St, Jersey City, NJ 07307, USA",40.7476419,-74.0541666
"147 HOPKINS AVENUE APT 1, Jersey City, New Jersey 07306",147 Hopkins Ave #1,"147 Hopkins Ave #1, Jersey City, NJ 07306, USA",40.7372635,-74.057062
"111 SANFORD PLACE APT 35, Jersey City, New Jersey 07307",111 Sanford Pl #35,"111 Sanford Pl #35, Jersey City, NJ 07307, USA",40.7473021,-74.055943
"201 NEPTUNE AVNEUE 1ST FLOOR, Jersey City, New Jersey 07305",201 Neptune Ave 1ST FLOOR,"201 Neptune Ave 1ST FLOOR, Jersey City, NJ 07305, USA",40.6950624,-74.0976481
"10 HURON AVENUE APT 15D, Jersey City, New Jersey 07306",10 Huron Ave #15d,"10 Huron Ave #15d, Jersey City, NJ 07306, USA",40.7361598,-74.0617647
"221 CLAREMONT AVENUE, Jersey City, New Jersey 07305",221 Claremont Ave,"221 Claremont Ave, Jersey City, NJ 07305, USA",40.7110801,-74.0825741
"93 LEXINGTON AVENUE, Jersey City, New Jersey 07304",93 Lexington Ave,"93 Lexington Ave, Jersey City, NJ 07304, USA",40.718754,-74.0811058
"250 CLINTON AVENUE APT 1, Jersey City, New Jersey 07304",250 Clinton Ave #1,"250 Clinton Ave #1, Jersey City, NJ 07304, USA",40.7200656,-74.08075
"398 LIBERTY AVENUE, Jersey City, New Jersey 07307",398 Liberty Ave,"398 Liberty Ave, Jersey City, NJ 07307, USA",40.7503018,-74.0564614
"115 VAN NOSTRAND AVENUE APT 2, Jersey City, New Jersey 07305",115 Van Nostrand Ave #2,"115 Van Nostrand Ave #2, Jersey City, NJ 07305, USA",40.7010606,-74.08625669999999
"205 WINFIELD AVENUE APT 2, Jersey City, New Jersey 07305",205 Winfield Ave #2,"205 Winfield Ave #2, Jersey City, NJ 07305, USA",40.695732,-74.0970516
"403 OCEAN AVENUE APT 2R, Jersey City, New Jersey 07305",403 Ocean Ave #2r,"403 Ocean Ave #2r, Jersey City, NJ 07305, USA",40.7006598,-74.08368690000002
"39 LONG STREET, Jersey City, New Jersey 07305",39 Long St,"39 Long St, Jersey City, NJ 07305, USA",40.7002265,-74.0915796
